title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag
제주도통나무펜션,CNTS_000000000018981,c3,숙박,제주특별자치도 서귀포시 남원읍 남원리 2355-8,제주특별자치도 서귀포시 남원읍 태위로 551-5,,064-764-2103,33.2762767,126.7055972,region2,서귀포시,25,남원,4093,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a6383c1c-e344-481a-855a-b21f62713596.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c3139ad4-8702-4554-9329-095a4267ef2a.jpg,남원 영화박물관과 해안경승지 맞은편에 위치한 펜션,"펜션,숙소,휴양펜션,통나무집민박,자연학습장,바비큐,체험,낚시,독채,가족,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,통나무집민박,자연학습장,바비큐,체험,낚시,독채,가족"
폴라리스펜션,CNTS_000000000019013,c3,숙박,제주특별자치도 제주시 애월읍 유수암리 726,제주특별자치도 제주시 애월읍 유수암동3길 45,63067,064-799-9800,33.438095,126.408424,region1,제주시,12,애월,4151,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a23adf88-726d-4e5b-9dba-84ebf87193e9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/272719b2-2d9f-4ac2-baf7-b52c9ebec9a6.jpg,가족 단위로 머물기 좋은 펜션,"펜션,숙소,휴양펜션,통나무집민박,가족,바비큐,자연경관,공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,통나무집민박,가족,바비큐,자연경관"
제주애빛나다,CNTS_300000000012688,c3,숙박,제주특별자치도 제주시 한경면 조수리 1622,제주특별자치도 제주시 한경면 고조로 492-6,,0507-1384-3462,33.3294047,126.2216605,region1,제주시,14,한경,2019022621307,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/5fde6fea-5c31-481a-afe7-4f9e342f9fca.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/97ee07f3-9e89-4591-bf72-3456e687d2d4.jpg,"신비로운 자연과 함께 제주에 빛나는 시간, 노을이 아름다운 한경면에 위치한 민트색 독채펜션 제주애빛나다는 제주 자연을 그대로 느낄 수 있는 곳이다.","독채펜션, 미니수영장, 잔디마당, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,동반가능,바베큐장","독채펜션, 미니수영장, 잔디마당, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
오션패밀리호텔,CNTS_200000000013407,c3,숙박,제주특별자치도 제주시 이호일동 1725,제주특별자치도 제주시 일주서로 7531,,064-712-3900,33.4952562,126.4510884,region1,제주시,11,제주시내,2019022601768,https://api.cdn.visitjeju.net/photomng/imgpath/202206/15/05aa0bc9-802a-416a-b77d-c637458a42d0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/15/14edfc70-ae1e-4554-935d-457acf26c04b.jpg,제주공항에 인접한 교통의 요충지에 있는 숙소,"숙소,주차장,공공와이파이존,가족호텔,호텔,안전여행스탬프,2성급","숙소,주차장,공공와이파이존,가족호텔,호텔,안전여행스탬프"
제주신신휴양펜션,CONT_000000000501052,c3,숙박,제주특별자치도 서귀포시 안덕면 덕수리 1476,제주특별자치도 서귀포시 안덕면 평화로319번길 133,,064-794-5834,33.2790334,126.3145142,region2,서귀포시,23,안덕,23270,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f4916451-6f1b-45f1-b445-d47fbabb4200.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/73940366-f8e7-4644-9980-5d7c253694c9.jpg,산과 바다가 어우러진 제주도청 관인 9호 신신휴양펜션,"휴식,휴양펜션,펜션,수영장,해수욕장,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","휴식,휴양펜션,펜션,수영장,해수욕장"
배목수집,CNTS_000000000021088,c3,숙박,제주특별자치도 제주시 구좌읍 세화리 815,제주특별자치도 제주시 구좌읍 세송로 43,63361,010-8727-9380,33.514587,126.85891,region1,제주시,16,구좌,10604,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/10f20351-8065-497a-96d9-57b99e52011a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d4399736-3c6a-4d68-86ba-87fd4bddff3e.jpg,세화 바다가 보이는 마당 넓은 집,"펜션,숙소,민박,주차장,공공와이파이존,돌담풍경마을,독채,공용주차장,화장실,무료 WIFI,아주 어려움","펜션,숙소,민박,주차장,공공와이파이존,돌담풍경마을,독채"
방울풍뎅이 하우스,CONT_000000000500896,c3,숙박,제주특별자치도 서귀포시 남원읍 위미리 809,제주특별자치도 서귀포시 남원읍 위미중앙로 274-45,63610,010-2124-7354,33.270103,126.673874,region2,서귀포시,25,남원,21913,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/575602e6-5789-4c9b-95b8-5085e3218881.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/97ba5d6b-e21f-4057-be6e-1d26a39446ee.jpg,"남원읍 위미리 바닷가 앞에 위치한 가족, 단체 단위 손님을 위한 독채 펜션","펜션,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,휴양펜션,바비큐,독채,주차장,해수욕장,낚시,농어촌민박"
쇠소깍올레민박,CNTS_000000000022247,c3,숙박,제주특별자치도 서귀포시 하효동 236-2,제주특별자치도 서귀포시 효돈로204번길 23,,010-2637-1401,33.2623726,126.6188522,region2,서귀포시,21,서귀포시내,13645,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b3dac536-3a15-4012-bec2-7d00ff47cefa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ef162a0c-daf8-4cf2-84bf-4f54b4b923fa.jpg,하효마을에 있는 민박,,"숙소,민박,농어촌민박,마을관광,돌담풍경마을,올레"
비아 제주,CNTS_000000000022119,c3,숙박,제주특별자치도 제주시 연동 290-36,제주특별자치도 제주시 삼무로9길 11,63118,064-713-3911,33.492687,126.49494,region1,제주시,11,제주시내,12967,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4774c6e1-3e79-45b6-9b4b-64e9e774640c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/780351c2-8aef-4535-b213-e3b6434c443e.jpg,"비아 cafe&stay는 공항에서 버스로 15분, 차로 10~15분 거리에 위치 해 있습니다.","현금결제,무료 WIFI","숙소,민박,주차장,공공와이파이존,힐링,주택(주거)지역"
달집게스트하우스,CNTS_000000000021479,c3,숙박,제주특별자치도 제주시 구좌읍 종달리 953,제주특별자치도 제주시 구좌읍 종달논길 32-3,63364,010-8869-4373,33.493687,126.901054,region1,제주시,16,구좌,11374,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c36f90a5-1ed9-47ac-8536-e8b1647b77e4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/37da2830-0e3c-447f-87a2-7aa80194588b.jpg,농가주택을 개조한 게스트하우스,"숙소,게스트하우스,우도,해수욕장,주택(주거)지역,공공와이파이존,조식,주차장,공용주차장,현금결제,카드결제,화장실,아주 어려움","숙소,게스트하우스,우도,해수욕장,주택(주거)지역,공공와이파이존,조식,주차장"
그린나래,CNTS_000000000019097,c3,숙박,제주도 서귀포시 성산읍 수산리 3251,제주도 서귀포시 성산읍 서성일로 615,,064-782-7071,33.42784,126.8509,region1,제주시,11,제주시내,4329,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d9d0ed07-082f-459c-9ad8-1896627f32f4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cb7f0078-cd1b-49aa-b8ad-68a79162b4da.jpg,성산일출봉이 한눈에 보이는곳에 자리잡은 펜션,"펜션,숙소,휴양펜션,공공와이파이존,조식 포함,가족,온돌방,단체여행객,풀빌라,일몰명소,독채,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움","펜션,숙소,휴양펜션,공공와이파이존,조식 포함,가족,온돌방,단체여행객,풀빌라,일몰명소,독채"
지삿개풍경,CNTS_000000000019332,c3,숙박,제주특별자치도 서귀포시 대포동 2072-1,제주특별자치도 서귀포시 이어도로 150,63544,064-738-5353,33.239758,126.43826,region2,서귀포시,21,서귀포시내,4965,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d40a2f43-935a-4d60-8864-aa0ed39cbc47.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0c683c52-cadd-4ee8-a402-26edfbf1516e.jpg,지삿개 전망이 보이는 펜션,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,아주 어려움,지오브랜드","숙소,펜션,휴양펜션,주차장,숲,자연경관,해변,단체여행객,가족"
쉼멍스테이,CNTS_200000000014287,c3,숙박,제주특별자치도 서귀포시 대정읍 동일리 3006,제주특별자치도 서귀포시 대정읍 신영로 16-14,,0507-1428-9999,33.2237511,126.2458989,region2,서귀포시,22,대정,2019022620773,https://api.cdn.visitjeju.net/photomng/imgpath/202308/14/9c591075-c72c-41f9-acef-b1626ba2180f.jpg,,쉼멍스테이는 반려동물과 함께 편안하게 하룻밤을 보낼 수 있는 반려견 동반 펜션이다.,"반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소,동반가능,바베큐장","반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소"
비지터게스트하우스,CNTS_000000000021007,c3,숙박,제주특별자치도 제주시 이도1동 1349-24,제주특별자치도 제주시 오현길 85,63192,064-755-4860,33.51236,126.525215,region1,제주시,11,제주시내,10365,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b40c7376-b2c0-4900-9524-12355d37f923.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/dbca6cca-18c2-481f-84a3-78f0bb7c5fd7.jpg,50년 역사가 전해져오는 곳,"휴식,숙소,게스트하우스,공항,힐링쉼터,제주동문시장,공공와이파이존,물품보관서비스,주차장,공용주차장,화장실,무료 WIFI,아주 어려움","휴식,숙소,게스트하우스,공항,힐링쉼터,제주동문시장,공공와이파이존,물품보관서비스,주차장"
애견동반 상추네,CNTS_300000000012697,c3,숙박,제주특별자치도 서귀포시 토평동 781-11,제주특별자치도 서귀포시 검은여로 81-3,,064-733-0402,33.2505357,126.5807475,region2,서귀포시,21,서귀포시내,2019022621363,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/261a9f10-6d13-41f4-85da-d6590e920c35.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/8715ba64-3d3f-457f-9a2e-6c376e004984.jpg,펜션 지킴이 상추가 손님을 맞이하는 이곳은 넓은 잔디밭과 깔끔한 숙소가 눈길을 끄는 곳이다.,"숙소, 복층,바비큐,가족, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,동반가능,바베큐장","숙소, 복층,바비큐,가족, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
우연한동,CNTS_300000000016115,c3,숙박,제주특별자치도 제주시 구좌읍 한동리 1380,제주특별자치도 제주시 구좌읍 한동북1길 39,,010-2692-7320,33.5416534,126.8289162,region1,제주시,16,구좌,2019022620239,https://api.cdn.visitjeju.net/photomng/imgpath/202308/03/2a3c22b2-6d8a-4c01-ae80-23162b6f2183.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/03/3378ea25-8e9c-422a-bb89-ab08f8de65ba.jpg,제주 동쪽마을 구좌에 위치한 제주 독채펜션,"독채펜션, 패밀리룸, 커플룸, 월정리해변, 세화해변","독채펜션, 패밀리룸, 커플룸, 월정리해변, 세화해변"
옛마을펜션,CNTS_200000000014237,c3,숙박,제주특별자치도 서귀포시 토평동 779-1,제주특별자치도 서귀포시 검은여로 80,,010-8663-4039,33.2507973,126.5817291,region2,서귀포시,21,서귀포시내,2019022610702,https://api.cdn.visitjeju.net/photomng/imgpath/202212/09/847bf19c-69a1-4c72-87fb-020c893cc3a1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/09/c63ffa4d-ae38-47fe-860d-265a16e82e5e.jpg,옛마을펜션은 서귀포시 토평동에 위치한 조용하고 한적한 펜션이다. 객실을 편백나무로 시공해 건강에 유해하지 않게 지은 이곳은 모든 가구도 원목을 이용해 숲속 오두막 느낌을 선사한다. ,"반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,동반가능,바베큐장","반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소"
리빙스톤펜션,CNTS_300000000012694,c3,숙박,제주특별자치도 서귀포시 법환동 1029,제주특별자치도 서귀포시 법환로58번길 37,,064-739-3313,33.2418584,126.5102416,region2,서귀포시,21,서귀포시내,2019022621352,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/e0704df1-6653-4226-b621-7fe6512776d3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/6c70d5d7-d15b-49e1-9299-842be1cb71a8.jpg,"리빙스톤펜션은 서귀포 바다와 범섬, 섶섬, 문섬을 한눈에 볼 수 있는 전망을 보유한 펜션이다.","숙소, 가족, 연인, 바비큐장, 와이파이, 단체, 가족실, 침대방, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,동반가능,바베큐장","숙소, 가족, 연인, 바비큐장, 와이파이, 단체, 가족실, 침대방, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
아란치아,CNTS_300000000012698,c3,숙박,제주특별자치도 서귀포시 강정동 1960-20,제주특별자치도 서귀포시 염돈로 65,,0507-1430-1039,33.254583,126.4919422,region2,서귀포시,21,서귀포시내,2019022621377,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/7b2cb661-1101-426e-9706-20150b36d0f6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/97bc5015-5028-4b23-91cb-4915526b5ef9.jpg,서귀포의 중심 강정마을에 위치한 아란치아 펜션은 정남향의 좋은 채광을 시작으로 테라스에서 시원하게 뻗어있는 서귀포 바다를 볼 수 있는 곳이다.,"숙소, 바비큐, 수영장, 와이파이, 모던, 장기숙박, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,동반가능,바베큐장","숙소, 바비큐, 수영장, 와이파이, 모던, 장기숙박, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
라임오렌지빌,CNTS_300000000012693,c3,숙박,제주특별자치도 서귀포시 토평동 416,제주특별자치도 서귀포시 칠십리로 332,,064-767-3888,33.2462212,126.5869422,region2,서귀포시,21,서귀포시내,2019022621346,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/2efdc806-cf3d-4fe0-a058-2fcc3716bd4c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/18/4415bb22-8f91-47e1-b93a-56accd079f00.jpg,제주의 드넓은 바다와 제주만의 자연을 가득 담은 이곳은 다양한 컨셉의 객실 타입과 함께 다양한 볼거리를 가득 담은 이색적인 펜션이다.,"숙소, 펜션, 가족, 조식,바비큐, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,동반가능,바베큐장","숙소, 펜션, 가족, 조식,바비큐, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_숙소"
채우리네펜션,CNTS_200000000014293,c3,숙박,제주특별자치도 서귀포시 토평동 610-9,제주특별자치도 서귀포시 검은여로 67,,010-9321-5380,33.2495927,126.5813354,region2,서귀포시,21,서귀포시내,2019022611001,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/0d50d381-fe2c-4985-a1cd-007ed67187f8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/793ccd6f-fe7a-472f-9d85-765da47da7cc.jpg,채우리네펜션은 반려동물과 함께 즐거운 하룻밤을 보낼 수 있는 반려견 동반 펜션이다.,"반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소,공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,동반가능,바베큐장","반려동물,반려동물동반입장,숙박,펜션,반려동물동반_숙소,숙소"
오조리비앤비(Ojoribnb),CNTS_000000000022897,c3,숙박,제주특별자치도 서귀포시 성산읍 오조리 117,제주특별자치도 서귀포시 성산읍 오조로 42,63639,0507-1400-3882,33.457916,126.91599,region2,서귀포시,17,성산,16827,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/25f53223-a794-4a71-8d2b-9af6dbe007b9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9f9d9194-6a42-49bb-8d34-db37cffb02f1.jpg,성산일출봉의 해돋이를 사랑하는 사람들과 함께 따뜻한 침실에서 볼 수 있는 오조리bnb,"민박,숙소,펜션,휴양펜션,조식 포함,공공와이파이존,교통,해수욕장,무장애관광,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,단차없음,쉬움","민박,숙소,펜션,휴양펜션,조식 포함,공공와이파이존,교통,해수욕장,무장애관광"
