title,contentsid,type_value,type_label,address,roadaddress,postcode,phoneno,latitude,longitude,region1cd_value,region1cd_label,region2cd_value,region2cd_label,photoid,imgpath,thumbnailpath,introduction,alltags,tag,,,,,,,,,
돼지굽는정원,CNTS_200000000007650,c4,음식점,제주특별자치도 제주시 한림읍 협재리 2528,제주특별자치도 제주시 한림읍 협재2길 8-7,,0507-1371-7531,33.3807358,126.2482491,region1,제주시,13,한림,2018052307146,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/dc3ac1a3-4de4-41a2-905a-8bbf0c36b844.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/22/d17d0324-38a4-4a6e-b6bd-60c0295a39e0.jpg,제주시 한림읍에 위치한 반려동물과 함께 야외 바비큐를 즐길 수 있는 음식점,"흑돼지,흑돼지집,목살,오겹살,야외바베큐,음식,흑돼지구이,돼지구이,냉면,볶음밥,해물라면,라면,반려동물,반려동물동반입장,식당,반려동물동반_식당카페,흑돼지오겹살,김치찌개,흑돼지김치찌개,비빔냉면,물냉면,치즈볶음밥,누룽지탕,된장찌개,한치,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,흑돼지,어린이 출입가능","흑돼지,흑돼지집,목살,오겹살,야외바베큐,음식,흑돼지구이,돼지구이,냉면,볶음밥,해물라면,라면,반려동물,반려동물동반입장,식당,반려동물동반_식당카페,흑돼지오겹살,김치찌개,흑돼지김치찌개,비빔냉면,물냉면,치즈볶음밥,누룽지탕,된장찌개,한치",,,,,,,,,
까망돼지,CNTS_000000000021052,c4,음식점,제주특별자치도 서귀포시 색달동 2534-9,제주특별자치도 서귀포시 색달중앙로 21,63534,064-738-6543,33.28141,126.41111,region2,서귀포시,21,서귀포시내,10495,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bfa52ba6-d9f7-430b-9eac-dc4fd55e13e4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/de308707-efe5-4a47-9b77-f8c4b6808ce6.jpg,두툼한 흑돼지구이와 특제소스의 조합,"흑돼지,근고기,초벌구이,숯불구이,음식,黒豚,흑돼지구이,돼지구이,김치찌개,돼지김치찌개,공용주차장,화장실,아주 어려움","흑돼지,근고기,초벌구이,숯불구이,음식,흑돼지구이,돼지구이,김치찌개,돼지김치찌개,오겹살,흑돼지오겹살,목살,비빔국수,된장찌개,흑돼지김치찌개",,,,,,,,,
미복빈대떡,CNTS_000000000022206,c4,음식점,제주시 연동 273-37,제주시 신대로16길 49,63123,064-746-2002,33.486736,126.49128,region1,제주시,11,제주시내,13373,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/47124c8a-b8cf-40ac-a266-ac727dd76c0e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/ac2d124d-685f-4eae-b767-e83a71872326.jpg,'음식이 보약이다'라는 음식 이념을 추구하는 미복,"파전,빈대떡,막걸리,굴전,육전,음식,꼬막무침,해물파전,부추전,계란말이,김치찌개,한식,해물녹두빈대떡,녹두빈대떡,부침개,고기파전,김치전,김치전골,오뎅탕,공용주차장,현금결제,카드결제,화장실","파전,빈대떡,막걸리,굴전,육전,음식,꼬막무침,해물파전,부추전,계란말이,김치찌개,한식,해물녹두빈대떡,녹두빈대떡,부침개,고기파전,김치전,김치전골,오뎅탕",,,,,,,,,
뚜르,CNTS_200000000007451,c4,음식점,제주특별자치도 서귀포시 표선면 가시리 1877-6,제주특별자치도 서귀포시 표선면 가시로613번길 60,,070-8900-9925,33.3535346,126.7718183,region2,서귀포시,26,표선,2018052304813,https://api.cdn.visitjeju.net/photomng/imgpath/201809/03/0bd3cfcb-4f6c-4916-8555-ec22ddbe9cf8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/03/aa7a2f9d-3336-4751-9606-2f9d7b82935c.jpg,"무인카페인 셀프카페 뚜르는 다른 카페들과 다른 점이 하나 있다. 바로 카드 결제가 가능하다는 것인데, 매장에 들어서서 무엇을 먼저 해야 할지 모르겠다면 우선 매장 앞쪽으로 가보자.","커피,카페,무인카페,음식,아메리카노,카페라떼,핫초코,아이스초코,모카치노,복숭아아이스티,카드결제,화장실,카드결제,커피,어린이 출입가능","커피,카페,무인카페,음식,아메리카노,카페라떼,핫초코,아이스초코,모카치노,복숭아아이스티",,,,,,,,,
환상의짜장,CNTS_000000000018582,c4,음식점,제주특별자치도 서귀포시 대정읍 가파리 589-1,제주특별자치도 서귀포시 대정읍 마라로 45,,064-792-0958,33.119526,126.26718,region3,섬 속의 섬,33,마라도,3319,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9f407e7d-8d58-4806-a571-540e9c30b0dc.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/21b0b39f-291b-4e6a-bf88-ae8fad16c8e3.jpg,수타짜장면 해물짬뽕 탕수육 해산물의 맛,"짜장면,짬뽕,수타짜장면","짜장면,짬뽕,수타짜장면,음식,해물짜장,해물짬뽕,해물파전,해산물,만두,중식,탕수육,손만두,파전,군만두,해산물모둠",,,,,,,,,
산책하우스,CNTS_200000000007452,c4,음식점,제주특별자치도 제주시 애월읍 고내리 1155,제주특별자치도 제주시 애월읍 고내로7길 49,,010-7625-7711,33.46689,126.3369478,region1,제주시,12,애월,2018052304833,https://api.cdn.visitjeju.net/photomng/imgpath/201809/03/247aaf99-8832-4bc3-b75e-3e8be16e8a44.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201809/03/ecccdf7a-a188-4978-bed2-c48d937a2452.jpg,"산책하우스는 1층은 무인카페, 2층은 상상서가 북 스토어, 3층은 독채형 펜션이다. 특히 3층의 독채형 펜션은 깔끔한 내부와 바다 전망으로 인기가 많은 펜션이다. 펜션에 묵으며 모닝커피를 마시기 위해 1층 무인카페를 찾는 손님들도 많다.","커피,카페,무인카페,애월카페,공용주차장,현금결제,화장실,현금결제,커피,어린이 출입가능","커피,카페,무인카페,애월카페,음식,원두커피,허브티",,,,,,,,,
영해식당 (제주점),CNTS_000000000022563,c4,음식점,제주특별자치도 제주시 이도이동 398-11,제주특별자치도 제주시 정든로2길 24-1,,064-753-2262,33.4966963,126.5393772,region1,제주시,11,제주시내,15352,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/84a9b0f2-e429-4284-90ef-491cecea36ea.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/07d658d1-3071-4ad5-bd91-74b59a40d35a.jpg,"밀면과 몸국, 착한 가격의 숨은 맛집","밀냉면,몸국,소고기찌개,고사리육개장,갈비탕","밀냉면,몸국,소고기찌개,고사리육개장,갈비탕,음식,수육,멸치국수,고기국수,냉면,비빔밀면,만두국,곰탕,김치찌개,육개장",,,,,,,,,
금능제면소,CNTS_300000000012648,c4,음식점,제주특별자치도 제주시 한림읍 금능리 1361,제주특별자치도 제주시 한림읍 금능길 47,,064-799-1919,33.3880999,126.2282768,region1,제주시,13,한림,2019022620972,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/25b4c9da-5c80-4e3c-8dbd-a429af4b4643.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/0fe6ec02-f4a9-482b-9b95-4a87e76197d5.jpg,아름다운 금능해변에 위치한 금능제면소는 매일 아침 직접 자가 제면하는 곳이다.,"보말칼국수, 보말죽, 보말비빔밥, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,공용주차장,화장실,무료 WIFI,어린이 출입가능,가능","보말칼국수, 보말죽, 보말비빔밥, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페",,,,,,,,,
미인빵,CNTS_200000000014712,c4,음식점,제주특별자치도 제주시 아라일동 6089-4,제주특별자치도 제주시 아란9길 12,,064-702-0450,33.4725818,126.5442911,region1,제주시,11,제주시내,2019022613989,https://api.cdn.visitjeju.net/photomng/imgpath/202305/19/ca8785f1-c127-474d-a03a-5da0d2df476b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/19/23eeaeed-2d63-498b-ab5a-f857ee9425e3.jpg,쌀을 주재료로 하는 건강한 빵집,"제주시내, 아라동, 베이커리, 식빵, 단팥빵, 소보로빵, 모닝빵, 쇼콜라, 카스테라, 맘모스빵,쌀로 만든 빵","제주시내, 아라동, 베이커리, 식빵, 단팥빵, 소보로빵, 모닝빵, 쇼콜라, 카스테라, 맘모스빵",,,,,,,,,
보틀앤볼,CNTS_200000000007239,c4,음식점,제주특별자치도 서귀포시 서홍동 445-15,제주특별자치도 서귀포시 일주동로 8712-2,,064-733-6969,33.2639577,126.5507293,region2,서귀포시,21,서귀포시내,2018052302562,https://api.cdn.visitjeju.net/photomng/imgpath/201807/17/0dd53369-26b1-480c-8505-411ab6c7f8ec.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/17/7152f89f-abdd-432a-aa41-038695e4eebe.JPG,채식주의를 표방하는 샐러드 바,"채식주의,샐러드,커플,음식,스무디,샌드위치,카드결제,무료 WIFI","채식주의,샐러드,커플,음식,스무디,샌드위치,새우샐러드,닭가슴살샐러드,아보카도샐러드,버섯샐러드,그린샐러드",,,,,,,,,
한라당몰국수,CNTS_200000000014659,c4,음식점,제주특별자치도 제주시 한경면 저지리 1715-12,제주특별자치도 제주시 한경면 중산간서로 3645,,064-773-0679,33.3301642,126.2549916,region1,제주시,14,한경,2019022616348,https://api.cdn.visitjeju.net/photomng/imgpath/202306/05/73fedda4-7f91-4974-836d-0be12340678e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/05/5815adf4-525c-4063-aadc-f6f1bab0370f.jpg,"현지인도 줄서는 고기국수, 멸치국수 맛집","한경면, 저지리, 고기국수, 멸치국수, 비빔국수, 돼지국밥,고기국수, 멸치국수","한경면, 저지리, 고기국수, 멸치국수, 비빔국수, 돼지국밥",,,,,,,,,
짚불도,CNTS_300000000012662,c4,음식점,제주특별자치도 제주시 한경면 판포리 2872,제주특별자치도 제주시 한경면 판포1길 6,,0507-1314-1919,33.3650395,126.1991985,region1,제주시,14,한경,2019022621056,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/bfae883e-1892-4f16-823e-405db035d5e3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/23b129de-ac9e-4454-b24e-93aebbe36264.jpg,판포포구 바로 앞에 위치한 짚불도는 제주의 흑돼지를 실컷 즐길 수 있는 곳이다.,"짚불 흑돼지, 특수부위 모듬, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,공용주차장,화장실,무료 WIFI,짚불 흑돼지, 특수부위 모듬,어린이 출입가능,가능","짚불 흑돼지, 특수부위 모듬, 반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페",,,,,,,,,
카페선흘,CNTS_200000000008030,c4,음식점,제주특별자치도 제주시 조천읍 선흘리 3977,제주특별자치도 제주시 조천읍 선교로 198,,0507-1435-0275,33.4777041,126.7135515,region1,제주시,15,조천,2018052311595,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/c1fa581c-8ec9-48b9-ba72-de5472b0c374.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/69092f31-98b1-40b6-8bfa-7540989e8e33.JPG,"제주 조천읍 감성 브런치 카페
","카페,커피,음료,브런치,음식,아메리카노,밀크티,카페라떼,파스타,피자,녹차라떼,프렌치토스트,파니니,카레,수제버거,햄버거,비프스튜,토마토파스타,버섯크림파스타,새우파스타,치즈피자,페퍼로니피자,버섯피자,샐러드,모둠튀김,감바스,초코라떼,공용주차장","카페,커피,음료,브런치,음식,아메리카노,밀크티,카페라떼,파스타,피자,녹차라떼,프렌치토스트,파니니,카레,수제버거,햄버거,비프스튜,토마토파스타,버섯크림파스타,새우파스타,치즈피자,페퍼로니피자,버섯피자,샐러드,모둠튀김,감바스,초코라떼",,,,,,,,,
춘미향 식당,CNTS_000000000022894,c4,음식점,제주특별자치도 서귀포시 안덕면 사계리 2818,제주특별자치도 서귀포시 안덕면 산방로 382,63528,064-794-5558,33.231575,126.296295,region2,서귀포시,23,안덕,16820,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5122c1ed-9ad6-4551-a772-3975af694efa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/8fd58b05-4cd7-412b-a14b-109a9522ee83.jpg,온 가족이 뭉쳐 어머니의 손맛으로 대접하는 시골길 식당. 신선한 식재료로 가격 대비 질 좋은 밥상을 내어 오는 식당.,"돈목살,보말미역국,옥돔구이,정식,음식,몸국,흑돼지,두루치기,목살,갈치조림,제주갈치조림,2022고메페스타,한정식,성게전복미역국,흑돼지두루치기,근고기,새우장,김치찜,현금결제,카드결제,음료대","돈목살,보말미역국,옥돔구이,정식,음식,몸국,흑돼지,두루치기,목살,갈치조림,제주갈치조림,2022고메페스타,한정식,성게전복미역국,흑돼지두루치기,근고기,새우장,김치찜",,,,,,,,,
카페모알보알,CNTS_300000000015934,c4,음식점,제주특별자치도 제주시 구좌읍 김녕리 6159,제주특별자치도 제주시 구좌읍 구좌해안로 141,,010-5039-3506,33.5595811,126.7279384,region1,제주시,16,구좌,2019022618358,https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/7539a15d-e5f5-40af-9c91-56ef660081e2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/26/0f9cc673-77d3-4094-8985-a5c8a26cb3f4.jpg,이국적인 분위기가 돋보이는 디저트 카페,"구좌읍, 김녕리, 한라봉, 에그타르트, 에그타르트, 흑당라떼, 말차라떼,한라봉 에그타르트, 에그타르트, 흑당라떼, 조천말차라떼, 로얄밀크티,어린이 출입불가","구좌읍, 김녕리, 한라봉, 에그타르트, 에그타르트, 흑당라떼, 말차라떼",,,,,,,,,
블루밍제이,CNTS_200000000008571,c4,음식점,제주특별자치도 제주시 한림읍 명월리 1729-1,제주특별자치도 제주시 한림읍 명월로2길 6,,010-4206-9599,33.3877056,126.2654377,region1,제주시,13,한림,2019022553957,https://api.cdn.visitjeju.net/photomng/imgpath/201904/05/c2a6e01b-1162-498b-8646-4d6853300230.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201904/05/1025ad3b-7512-4422-9029-f9fb6c2f6201.jpg,제주 시골마을 명월리에 위치한 인형갤러리카페,"니트인형,한라봉차,커피,디저트","니트인형,한라봉차,커피,디저트,음식,에스프레소,아메리카노,카페라떼,카푸치노,카라멜마끼아또,카페모카,초코라떼,녹차라떼,라떼,차,레몬차,청귤차,유자차,수제에이드,에이드,레몬에이드,유자에이드,요거트스무디,딸기요거트스무디,얼그레이,페퍼민트,캐모마일,샌드위치,아이스크림",,,,,,,,,
홀리싯커피서플라이,CNTS_200000000014663,c4,음식점,제주특별자치도 제주시 이도이동 1970-13,제주특별자치도 제주시 남광로 56,,010-8892-4966,33.4948287,126.5413118,region1,제주시,11,제주시내,2019022614373,https://api.cdn.visitjeju.net/photomng/imgpath/202305/24/5bdefd60-46a0-4581-917c-843ac2cd5805.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202305/24/29d54535-1983-43a6-900b-09a7ab48697a.jpg,다양한 종류의 커피를 맛 볼 수 있는 카페,"제주시내, 이도동, 카페, 필터커피, 핸드드립, 뺑오플, 딸기주물럭, 딸기라떼,필터커피, 딸기주물럭","제주시내, 이도동, 카페, 필터커피, 핸드드립, 뺑오플, 딸기주물럭, 딸기라떼",,,,,,,,,
고망딱새,CNTS_000000000021076,c4,음식점,제주특별자치도 제주시 이호1동 348-2,제주특별자치도 제주시 서해안로 96,63108,064-712-5362,33.50343,126.4597,region1,제주시,11,제주시내,10567,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a924a608-2120-4945-a8dc-b9074bd20ad0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b3c29011-c824-4236-a7f4-04ca7fb6cbc9.jpg,이호테우 해변 근처에 있는 작은 카페,"화덕피자,카페,쿠키,잼,음식,고르곤졸라화덕피자,마르게리타화덕피자,ゴルゴンゾーラ石窯ピザ,공용주차장,화장실,아주 어려움","화덕피자,카페,쿠키,잼,음식,고르곤졸라화덕피자,마르게리타화덕피자,아메리카노,카페라떼,카푸치노,비엔나커피,바닐라라떼,헤이즐넛라떼,카페모카,카라멜마끼아또,에스프레소,에스프레소콘파냐,아포가토,젤라또,라떼,차,레몬차,유자차,매실차,진피차,국화차,녹차,캐모마일,페퍼민트,자스민티,쑥차,뽕잎차,초코라떼,고구마라떼,그린티라떼,얼그레이,스무디,딸기스무디,블루베리스무디,망고스무디,아이스티,복숭아아이스티,모히또,밀크티,토스트,허니브레드,와플",,,,,,,,,
평대리멍석,CNTS_200000000014231,c4,음식점,제주특별자치도 제주시 구좌읍 평대리 4-14,제주특별자치도 제주시 구좌읍 해맞이해안로 1308,,064-782-8983,33.5306561,126.8501014,region1,제주시,16,구좌,2019022610584,https://api.cdn.visitjeju.net/photomng/imgpath/202212/08/25126191-bdad-43b6-9cf2-b98f929c809f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/08/2571a27c-a13a-4514-b130-14be4f49b276.jpg,평대리멍석은 구좌읍 평대리의 해안도로에 위치한 해산물 식당이다.,"반려동물,반려동물동반입장,해물라면,해물전골,해물볶음,반려동물동반_식당카페,음식,식당,공용주차장,화장실,무료 WIFI,어린이 출입가능,불가능","반려동물,반려동물동반입장,해물라면,해물전골,해물볶음,반려동물동반_식당카페,음식,식당",,,,,,,,,
